q301,q302,q303_1,q303_10,q303_11,q303_2,q303_3,q303_4,q303_5,q303_6,q303_7,q303_8,q303_9,q308a,q308b,q308c,q308d,q308e,q309a,q309b,q316,q317,q318a,q320a,q320c,q320d,q321a,q321b,q321c,q321d,q321e,q321f,q322a,q322b,q322c,q322c_new,q322d_new,q322f,q324a,q324b,q324c,q324d,q325a,q325b,q325c,q325d,q325e_new,q325f_new,q326,q327a,q327c,q327d,q327e,q328b,q328d,q328e,q328f,q331a,q331b,q331c,q332a,q332b,q332c,q332e,q334A,q334B,q334C,q334D,q334E,q334F,q335,q401,q414A,q414B,q414C,q414D,q414E,q415a,q415b,q415c,q415d,q416,q417_a,q417_b,q417_c,q417_d,q417_e,q417a_1,q417a_2,q417a_3,q417a_4,q417a_5,q417a_6,q417a_7,q417a_8,q418a,q422a,q422b,q422c,q422d,q422e,q422f,q422g,q422h,q426_1,q426_2,q426_3,q426_4,q426_5,q427_a,q427_b,q427_c,q427_d,qapp_dtrmp,children,edloan,educ,employ,gender,hadjob,hispanic,ideo5,immstat,income,industryclass,investor,marstat,metro,newsint,ownhome,pew_bornagain,pew_churatd,pew_prayer,pew_religimp,pid3,pid7,race,religion,sexuality,trans,union,urbancity,votereg,age,health_ins,military,abbr,state,dem_agree,gop_agree,econ,social,inc3,st_type,fname,lname,loc,cutout
1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,2,1,1,1,1,2,2,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,6,6,6,1,4,4,2,5,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,5,4,2,5,2,4,5,2,4,3,4,2,2,2,2,4,3,1,3,2,5,5,2,2,2,4,5,8,19,2,1,AMARILLO,1,1,1,3,1,1,3,5,1,1,1,2,3,1,1,74,medicaid,family_veteran,TX,Texas,0.140625,0.78125,0.6,0.7857142857142857,$$,red,Laura,Miranda,"Amarillo, Texas",m
3,5,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,1,2,1,2,5,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,6,6,3,6,7,1,5,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,5,4,3,5,1,1,5,3,1,1,1,3,3,3,3,4,4,0,2,1,6,2,2,2,2,3,4,,2,6,LOS ANGELES,1,2,2,6,2,4,1,1,3,10,1,2,3,3,1,50,medicaid,family_veteran,CA,California,0.71875,0.234375,-0.42857142857142855,-0.6428571428571429,$,blue,Debra,Mercado,"Los Angeles, California",k
3,4,2,2,2,1,2,2,2,2,1,2,2,3,2,2,3,2,4,4,2,,0,1,1,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,2,2,2,4,8,8,8,8,8,3,,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,5,2,4,2,2,3,2,2,2,1,2,2,3,4,5,3,3,0,2,2,1,1,,2,3,3,2,9,1,6,ALBUQUERQUE-SANTA FE,3,,1,5,6,3,2,6,1,1,1,2,3,1,2,44,employer,no,NM,New Mexico,0.578125,0.421875,-0.2857142857142857,-0.2857142857142857,$,purple,John,Ellison,"Albuquerque, New Mexico",A
6,4,2,1,2,2,2,2,2,2,2,2,2,4,5,3,5,5,4,4,2,,0,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,8,7,2,6,4,3,,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,4,1,4,1,1,5,2,1,2,3,2,3,3,3,4,4,0,2,1,6,1,2,2,2,5,3,,2,5,ROCKFORD,2,2,2,6,7,3,1,2,1,10,5,1,3,2,2,19,employer,no,IL,Illinois,0.8125,0.28125,-0.5714285714285714,-0.5714285714285714,$,blue,Edward,Cain,a suburb of Rockford,L
1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,7,5,1,7,6,2,5,2,1,2,1,1,2,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,5,4,2,4,1,5,5,1,5,1,1,1,1,1,1,2,2,1,1,2,5,1,1,,2,3,5,14,12,1,1,GREENVLL-SPART-ASHEVLL-AND,1,1,2,5,3,2,3,5,1,10,1,2,3,4,1,52,employer,veteran,SC,South Carolina,0.1875,0.703125,0.5428571428571428,0.5714285714285714,$$$,red,Douglas,Skinner,"Greenvll, South Carolina",V
2,3,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,4,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,7,7,2,7,7,1,5,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,3,2,4,2,3,4,3,1,1,3,3,3,2,2,3,4,2,2,6,1,1,,2,1,3,10,7,1,1,AUSTIN,1,1,2,6,2,2,1,1,4,9,1,2,3,1,1,43,employer,no,TX,Texas,0.75,0.1875,-0.34285714285714286,-0.6428571428571429,$$,red,Robert,Ho,"Austin, Texas",Z
2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,1,1,1,1,0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,6,2,3,1,5,4,2,5,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,5,1,2,1,1,5,5,1,3,3,5,2,1,3,1,2,2,2,0,2,5,1,1,,2,4,5,10,11,2,1,"\""WASHINGTON",1,1,2,1,2,1,3,5,1,2,1,2,3,2,1,36,employer,no,VA,Virginia,0.21875,0.6875,0.6857142857142857,0.5357142857142857,$$,purple,Logan,Lindsey,"a suburb of Washington, DC",K
4,3,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,7,7,4,7,8,1,5,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,5,3,1,3,4,3,3,3,4,4,4,4,3,3,4,3,4,0,1,5,1,2,,2,1,5,3,21,2,1,HUNTSVILLE-DECATUR (FLOR),2,2,2,5,7,3,1,1,1,11,1,2,3,1,1,34,purchased,no,AL,Alabama,0.765625,0.1875,-0.5142857142857142,-0.39285714285714285,$,red,Deborah,Hendricks,"Huntsville, Alabama",f
3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,,0,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,6,6,6,2,,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,5,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,5,0,2,2,7,1,1,2,3,5,3,21,1,5,CINCINNATI,2,2,1,3,1,1,5,8,2,1,1,2,3,1,2,27,medicaid,no,OH,Ohio,0.390625,0.609375,0.2,0.32142857142857145,$,purple,Kevin,Page,"Cincinnati, Ohio",G
1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,3,4,1,1,1,1,,1,2,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,3,6,1,6,4,2,5,2,2,2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,4,2,2,5,1,5,4,2,5,2,1,1,1,1,1,3,3,1,2,2,2,1,1,,2,4,4,9,6,2,1,BATON ROUGE,1,1,2,2,3,2,2,7,1,2,1,2,3,3,1,49,employer,family_veteran,LA,Louisiana,0.1875,0.78125,0.5714285714285714,0.7142857142857143,$$,red,William,Whitney,"Baton Rouge, Louisiana",D
4,3,2,2,2,1,2,2,2,2,2,2,2,4,4,4,4,4,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,5,2,3,6,7,1,5,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,5,3,3,1,1,1,4,3,3,3,3,3,3,5,5,4,4,1,1,3,4,2,1,2,2,1,1,21,2,5,CLEVELAND-AKRON (CANTON),3,1,1,3,1,1,1,1,2,1,2,2,2,1,1,53,medicaid,no,OH,Ohio,0.640625,0.40625,0.17142857142857143,-0.39285714285714285,$,purple,Michelle,Porter,"Cleveland, Ohio",l
1,4,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,1,1,1,1,2,1,2,1,2,1,2,2,1,2,1,,1,,,1,2,1,2,2,1,2,2,1,,,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,6,2,6,1,5,,2,5,2,2,1,1,1,2,1,,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,3,4,1,4,1,5,3,2,3,2,2,1,1,2,2,4,4,1,1,2,2,5,2,2,2,4,3,3,22,2,1,GREENVILLE-N.BERN-WASHNGTN,1,1,2,6,6,3,3,5,1,1,1,2,3,3,1,72,medicare,family_veteran,NC,North Carolina,0.27586206896551724,0.7241379310344828,0.37142857142857144,0.5357142857142857,$,purple,Rebecca,Wood,"Greenville, North Carolina",e
4,2,2,2,1,2,1,2,2,2,2,2,2,4,3,2,3,3,1,3,2,,2,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1,2,1,2,2,1,2,5,4,4,2,3,2,5,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,1,2,2,4,2,3,2,2,2,4,2,3,2,1,3,2,2,4,2,2,4,0,2,2,1,1,,2,3,4,4,22,1,5,SAN ANTONIO,2,2,2,3,3,2,2,7,3,10,1,2,2,2,1,19,medicaid,family_serving,TX,Texas,0.53125,0.484375,0,-0.42857142857142855,$,red,Nicholas,Parra,a suburb of San Antonio,O
3,3,2,2,1,2,2,2,2,2,2,2,2,4,4,3,1,2,1,1,1,2,0,1,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,4,5,8,3,6,5,1,5,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,5,2,2,4,2,3,2,2,2,2,2,2,3,3,4,2,2,6,1,2,,2,3,4,12,20,1,1,BALTIMORE,2,1,2,3,2,2,3,3,1,2,1,2,3,2,1,56,employer,no,MD,Maryland,0.6875,0.328125,-0.22857142857142856,-0.5714285714285714,$$$,blue,Ruth,Kerr,a suburb of Baltimore,c
2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,3,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,4,4,5,2,6,4,2,5,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,4,3,4,2,2,4,4,3,2,2,3,3,4,2,3,3,3,0,1,6,1,2,,2,3,5,4,14,1,6,CHATTANOOGA,1,1,1,1,1,1,3,5,6,1,4,2,3,4,1,31,no,family_veteran,TN,Tennessee,0.4375,0.546875,0.22857142857142856,-0.2857142857142857,$,red,Rebecca,Carey,"Chattanooga, Tennessee",p
4,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,2,3,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,5,4,7,5,1,5,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,5,4,1,5,1,1,5,2,1,1,2,2,1,1,1,1,4,2,2,5,1,2,,2,2,4,7,18,1,1,YOUNGSTOWN,1,1,1,2,3,1,1,1,1,1,1,2,1,3,1,51,employer,no,OH,Ohio,0.84375,0.203125,-0.6285714285714286,-0.42857142857142855,$$,purple,Brittany,Ware,"Youngstown, Ohio",g
3,3,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,3,1,1,1,1,0,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,1,3,3,5,5,7,6,3,5,1,1,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,4,2,5,5,1,1,5,1,1,2,3,2,2,3,3,3,2,0,1,5,8,1,1,2,1,3,2,11,1,5,PHILADELPHIA,1,3,2,3,5,1,1,2,1,2,1,2,3,2,1,28,medicaid,no,PA,Pennsylvania,0.59375,0.40625,-0.8,0.5357142857142857,$,purple,Matthew,Kerr,a suburb of Philadelphia,Q
1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,4,1,1,1,1,5,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,1,5,2,6,5,2,5,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,5,2,2,4,1,5,5,2,5,4,5,2,3,4,3,5,4,1,0,2,5,1,2,,2,3,3,5,19,1,5,SAN DIEGO,2,3,2,5,5,3,4,4,1,11,1,2,3,2,1,28,employer,family_veteran,CA,California,0.203125,0.703125,0.5714285714285714,0.42857142857142855,$$,blue,Emily,Griffin,a suburb of San Diego,i
5,3,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,7,5,2,6,6,1,5,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,5,3,1,3,3,3,1,1,1,1,1,4,3,4,3,4,0,2,2,5,2,2,2,1,3,7,20,2,4,MIAMI-FT. LAUDERDALE,1,1,2,6,3,4,1,1,3,2,1,2,3,3,1,66,medicare,no,FL,Florida,0.7777777777777778,0.1746031746031746,-0.4857142857142857,-0.6428571428571429,$$,purple,Sarah,Castro,"Miami, Florida",i
2,2,2,2,1,2,2,2,2,2,2,2,2,4,4,4,2,2,1,1,1,2,0,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,2,2,5,4,3,5,1,1,2,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,,2,1,3,3,3,3,2,2,3,2,2,3,3,4,3,1,0,2,5,1,2,,1,2,3,9,9,1,5,LOS ANGELES,2,1,2,5,6,3,1,1,1,11,1,2,3,1,2,34,employer,no,CA,California,0.6825396825396826,0.38095238095238093,-0.45714285714285713,-0.17857142857142858,$$,blue,Pamela,Hardin,"Los Angeles, California",i
4,3,2,2,1,2,2,2,2,2,2,2,2,4,4,4,2,2,1,1,1,2,5,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,7,5,7,6,1,5,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,4,5,1,5,2,2,4,3,1,1,3,1,2,3,3,3,1,1,2,1,1,1,,2,3,5,4,22,2,1,SEATTLE-TACOMA,1,1,2,6,8,4,3,3,1,10,1,2,2,4,1,49,employer,family_veteran,WA,Washington,0.796875,0.21875,-0.5142857142857142,-0.7857142857142857,$,blue,Steven,Merritt,"Seattle, Washington",O
2,3,2,2,2,2,2,2,2,2,2,2,2,3,5,3,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,6,7,6,1,7,8,3,5,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,5,1,3,3,2,2,3,5,2,3,3,3,3,3,3,3,3,0,2,2,2,2,,2,4,5,5,22,1,5,LITTLE ROCK-PINE BLUFF,2,1,1,4,1,1,2,6,1,1,1,2,3,4,1,26,purchased,no,AR,Arkansas,0.5,0.453125,-0.08571428571428572,0.07142857142857142,$$,red,Ann,Ramirez,"Little Rock, Arkansas",e
2,3,2,1,2,2,2,2,2,2,2,2,2,1,3,1,1,3,4,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,6,6,6,1,5,5,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,4,4,3,5,2,4,4,2,4,3,3,2,2,3,2,3,3,1,4,2,2,5,1,2,2,4,4,5,7,2,1,ERIE,3,1,1,1,1,1,2,6,1,1,1,2,3,3,1,78,medicare,veteran,PA,Pennsylvania,0.3125,0.703125,-0.05714285714285714,0.75,$$,purple,William,Maxwell,"Erie, Pennsylvania",G
2,3,2,1,1,2,2,2,2,2,1,2,2,3,3,2,4,2,1,1,1,2,0,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,4,7,6,2,7,4,3,4,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,5,2,4,1,2,4,3,1,1,3,1,3,3,3,4,3,0,1,3,1,2,,2,3,5,4,16,2,5,SAN ANTONIO,2,2,1,2,3,1,3,3,1,1,1,2,3,1,1,29,employer,no,TX,Texas,0.78125,0.28125,-0.2857142857142857,-0.5,$,red,Dorothy,English,"San Antonio, Texas",n
3,2,2,2,1,2,2,2,1,2,2,2,2,4,4,4,2,4,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,3,7,3,7,6,1,5,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,5,1,5,1,1,5,1,1,1,5,1,2,3,2,2,4,0,2,3,1,1,,2,1,3,13,5,1,2,,2,1,2,6,7,4,1,2,3,11,1,2,1,2,1,34,employer,no,NJ,New Jersey,0.84375,0.203125,-0.5714285714285714,-0.7142857142857143,$$$,blue,Brandon,Villarreal,a suburb in New Jersey,Z
2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,5,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,5,8,8,1,7,8,2,5,2,2,2,1,1,2,2,1,2,,1,1,1,2,1,2,2,2,2,2,2,2,1,2,3,3,,3,2,5,5,2,4,3,2,2,2,3,3,2,3,2,0,2,6,5,1,1,2,3,4,10,14,1,5,RENO,1,1,2,6,7,4,2,7,1,10,1,2,3,1,1,76,medicare,veteran,NV,Nevada,0.3387096774193548,0.5806451612903226,0.14285714285714285,0.07142857142857142,$$,purple,Walter,Sweeney,"Reno, Nevada",N
4,4,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,1,1,1,3,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,6,4,8,3,4,8,1,5,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,3,2,3,1,4,4,2,4,2,3,3,3,5,4,5,4,4,3,2,2,1,1,,2,4,4,4,6,2,1,HOUSTON,2,1,1,2,1,1,1,2,3,11,1,2,,3,1,34,purchased,no,TX,Texas,0.53125,0.421875,-0.08571428571428572,-0.17857142857142858,$,red,Gary,Villalobos,"Houston, Texas",S
1,3,2,1,2,2,2,2,2,2,2,2,2,1,4,2,4,4,1,1,1,1,5,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,4,1,7,1,4,5,2,5,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,3,2,2,4,1,3,4,1,4,3,5,1,3,2,1,3,3,1,2,2,1,6,1,2,2,3,4,6,,1,1,SACRAMNTO-STKTON-MODESTO,1,1,1,2,2,1,2,6,1,2,1,2,2,2,1,74,medicare,veteran,CA,California,0.296875,0.6875,0.42857142857142855,0.2857142857142857,$$,blue,William,Benson,a suburb of Sacramnto,A
2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,0,1,2,1,2,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,5,7,7,1,6,4,2,5,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,5,5,2,3,1,1,1,1,3,3,3,2,1,0,2,3,1,2,,2,4,4,6,9,1,1,HOUSTON,3,1,2,2,2,1,2,7,1,5,1,2,2,2,1,39,employer,family_veteran,TX,Texas,0.421875,0.53125,-0.11428571428571428,0.5,$$,red,Nancy,Schneider,a suburb of Houston,j
2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,4,4,1,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,2,,,1,2,2,2,1,1,1,1,1,,,1,2,1,2,2,1,2,1,1,1,1,2,1,1,1,1,6,1,6,1,6,5,2,5,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,4,3,4,4,4,3,3,4,3,2,3,2,2,3,2,3,3,1,0,2,6,2,1,,2,4,4,9,20,1,5,"\""WASHINGTON",1,1,2,2,1,1,3,5,1,2,1,2,3,2,1,76,medicaid,no,VA,Virginia,0.35,0.6666666666666666,0.34285714285714286,0.07142857142857142,$$,purple,Thomas,Cooper,"a suburb of Washington, DC",M
6,4,2,2,2,2,2,2,2,2,2,2,2,4,5,5,5,2,1,1,1,3,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,1,1,1,2,1,2,2,4,6,8,1,7,8,3,5,1,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,4,2,2,3,4,2,1,1,2,1,3,3,3,3,3,0,2,3,1,1,,2,3,5,7,20,2,5,MIAMI-FT. LAUDERDALE,3,2,2,5,5,2,3,4,2,11,1,2,3,2,1,27,no,family_serving,FL,Florida,0.65625,0.28125,-0.34285714285714286,-0.6428571428571429,$$,purple,Noah,Mathis,a suburb of Miami,Y
3,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,2,4,4,1,1,0,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,6,2,6,1,6,5,2,5,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,5,2,3,5,4,3,4,3,5,2,2,2,2,5,3,5,5,2,0,1,4,8,1,1,2,4,5,9,21,2,5,WILMINGTON,2,2,1,2,2,1,2,7,1,1,1,2,3,2,1,20,employer,no,NC,North Carolina,0.21875,0.703125,0.4857142857142857,0.39285714285714285,$$,purple,Edward,Gates,a suburb of Wilmington,J
4,3,2,1,1,2,2,2,2,2,2,2,2,4,4,3,2,4,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,4,8,5,7,6,1,5,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,5,3,1,5,1,1,5,3,3,1,3,2,3,3,3,3,4,0,2,6,1,1,,2,3,5,11,7,1,1,GREENSBORO-H.POINT-W.SALEM,1,1,1,2,2,1,3,4,1,1,3,2,3,2,1,52,employer,family_veteran,NC,North Carolina,0.875,0.171875,-0.6285714285714286,-0.7142857142857143,$$,purple,David,Peters,a suburb of Greensboro,P
3,5,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1,1,2,0,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,4,7,7,3,7,8,1,5,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,5,4,3,2,4,4,3,3,1,1,2,1,2,3,5,5,4,3,2,2,5,2,2,2,3,1,4,22,2,1,ATLANTA,1,1,2,6,6,1,1,1,2,2,1,2,3,2,1,71,medicare,no,GA,Georgia,0.765625,0.25,-0.2571428571428571,-0.5,$,red,Rebecca,Houston,a suburb of Atlanta,g
3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,2,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,6,4,1,2,3,4,2,3,1,1,2,2,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,5,3,4,5,2,1,5,3,1,2,1,1,3,3,5,5,2,0,2,2,5,1,1,2,3,5,3,9,1,1,CHARLESTON-HUNTINGTON,1,1,1,5,2,2,1,2,1,2,1,2,3,4,1,62,purchased,family_veteran,WV,West Virginia,0.625,0.390625,-0.5142857142857142,0.14285714285714285,$,red,Jeffrey,McGee,"Charleston, West Virginia",W
3,3,2,2,2,2,2,2,2,2,1,2,2,4,3,3,1,5,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,6,2,7,5,1,5,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,4,1,5,1,2,4,3,1,2,3,2,2,2,4,3,4,0,2,3,1,1,,2,2,5,14,10,1,5,PITTSBURGH,1,1,2,5,5,3,1,2,1,11,1,2,3,1,1,20,employer,no,PA,Pennsylvania,0.84375,0.1875,-0.45714285714285713,-0.7857142857142857,$$$,purple,Robert,Hodges,"Pittsburgh, Pennsylvania",S
